Variant,Gene,Loading,Abs_Loading
327,nan,-0.0014753367783604421,0.0014753367783604421
306,nan,-0.001466629507474264,0.001466629507474264
100,nan,-0.0014656311822048142,0.0014656311822048142
390,CAGL0E03630g,-0.0014635128753306746,0.0014635128753306746
773,CAGL0L10043g,0.0014613011362781872,0.0014613011362781872
36,CAGL0K07271g,-0.0014595926967562339,0.0014595926967562339
670,CAGL0M11704g,-0.0014568676341494198,0.0014568676341494198
366,nan,-0.0014568676341494198,0.0014568676341494198
443,CAGL0B01859g,0.0014506634316044224,0.0014506634316044224
871,nan,0.0014491383665492014,0.0014491383665492014
399,CAGL0E04092g,0.0014482928582681732,0.0014482928582681732
821,CAGL0L04598g,0.0014381590867681734,0.0014381590867681734
645,CAGL0F00275g,0.0014381483908534412,0.0014381483908534412
275,CAGL0G05786g,-0.0014367558689328639,0.0014367558689328639
775,CAGL0L09845g,0.0014341932638756805,0.0014341932638756805
135,nan,0.0014320302153807965,0.0014320302153807965
174,nan,-0.001424496121642651,0.001424496121642651
426,nan,0.0014195661421101083,0.0014195661421101083
582,CAGL0F08041g,0.0014170952579008363,0.0014170952579008363
154,CAGL0I10147g,0.0014161244329956456,0.0014161244329956456
844,CAGL0L01485g,-0.0014088338650964716,0.0014088338650964716
219,CAGL0H03509g,-0.0014088338650964716,0.0014088338650964716
192,CAGL0H08107g,0.0014009021030851915,0.0014009021030851915
456,CAGL0J00429g,0.0014005500210768568,0.0014005500210768568
428,CAGL0B04169g,-0.0013985747039504655,0.0013985747039504655
347,CAGL0D05148g,-0.0013935134859101024,0.0013935134859101024
97,nan,0.0013903540067273993,0.0013903540067273993
297,CAGL0G03861g,-0.0013890173542860588,0.0013890173542860588
333,CAGL0D01298g,0.001386535875297099,0.001386535875297099
261,nan,0.001386535875297099,0.001386535875297099
145,nan,0.0013853324696602954,0.0013853324696602954
715,CAGL0M03531g,-0.0013785349840835378,0.0013785349840835378
108,CAGL0I03806g,-0.0013761018675395953,0.0013761018675395953
562,CAGL0A00605g,-0.0013686343642315179,0.0013686343642315179
571,nan,0.0013670006321946234,0.0013670006321946234
731,nan,-0.0013593264809479678,0.0013593264809479678
407,CAGL0E05170g,0.0013534444347823818,0.0013534444347823818
34,CAGL0K07293g,0.0013515795372776532,0.0013515795372776532
98,nan,0.0013506437803125512,0.0013506437803125512
793,nan,-0.001343289820725979,0.001343289820725979
603,CAGL0F05115g,-0.0013429412196259147,0.0013429412196259147
233,nan,0.0013382751904478945,0.0013382751904478945
87,CAGL0K00170g,0.0013297230370298385,0.0013297230370298385
714,nan,0.0013249270743823276,0.0013249270743823276
684,CAGL0M08492g,0.0013232340670900477,0.0013232340670900477
859,CAGL0C02255g,-0.0013216978730155532,0.0013216978730155532
412,CAGL0E05786g,0.0013184466155278791,0.0013184466155278791
482,CAGL0J04642g,-0.0013110362343046146,0.0013110362343046146
33,CAGL0K07293g,0.001307477872058718,0.001307477872058718
493,CAGL0J06314g,0.0013040076412592896,0.0013040076412592896
840,CAGL0L01771g,0.0012905056410970348,0.0012905056410970348
686,CAGL0M08492g,0.001287592038203841,0.001287592038203841
685,CAGL0M08492g,0.001287592038203841,0.001287592038203841
319,CAGL0G01078g-T-E2,-0.0012790644306707034,0.0012790644306707034
469,CAGL0J01595g,-0.0012718692478236194,0.0012718692478236194
581,nan,-0.0012693479022950374,0.0012693479022950374
779,CAGL0L08976g,-0.0012636466445552824,0.0012636466445552824
580,CAGL0F08371g,0.0012513779581928015,0.0012513779581928015
123,CAGL0I05060g,-0.0012486134290685892,0.0012486134290685892
617,nan,-0.0012392562062298927,0.0012392562062298927
823,CAGL0L03916g,-0.0012384991117431522,0.0012384991117431522
777,nan,-0.001236121696388752,0.001236121696388752
144,CAGL0I08459g,-0.0012339123427612532,0.0012339123427612532
419,CAGL0B04895g-T-E2,0.0012293141901239472,0.0012293141901239472
371,nan,0.0012267703428603647,0.0012267703428603647
131,CAGL0I06138g,-0.0012216632282207535,0.0012216632282207535
674,CAGL0M10219g,0.0012196928280432367,0.0012196928280432367
860,CAGL0C02343g,-0.0012140492393461874,0.0012140492393461874
545,CAGL0A02838g,-0.0012140492393461874,0.0012140492393461874
733,CAGL0M01364g,-0.0012140492393461874,0.0012140492393461874
835,CAGL0L02453g,-0.0012115618907488433,0.0012115618907488433
235,nan,-0.0012089506834270184,0.0012089506834270184
518,nan,-0.0012063230657002957,0.0012063230657002957
450,CAGL0B00550g,-0.0012063230657002957,0.0012063230657002957
15,CAGL0K10142g,-0.0012045626070877407,0.0012045626070877407
857,nan,0.001204452489213063,0.001204452489213063
461,nan,-0.0011985391377026294,0.0011985391377026294
6,CAGL0K12276g,0.0011945637825572933,0.0011945637825572933
687,CAGL0M08228g,-0.0011887835946133086,0.0011887835946133086
602,nan,-0.0011870836625913733,0.0011870836625913733
68,nan,-0.0011870836625913733,0.0011870836625913733
361,nan,0.0011831653925610816,0.0011831653925610816
445,CAGL0B01353g,0.0011829684727906367,0.0011829684727906367
814,nan,-0.0011784642502917315,0.0011784642502917315
842,nan,-0.0011762258792561106,0.0011762258792561106
378,CAGL0E02057g,-0.0011757818303108861,0.0011757818303108861
352,CAGL0D05544g,0.0011754865970723593,0.0011754865970723593
540,nan,-0.0011715461845269535,0.0011715461845269535
712,CAGL0M04235g,-0.001165481286918543,0.001165481286918543
718,CAGL0M03355g,-0.0011612719219259117,0.0011612719219259117
435,nan,-0.0011612719219259117,0.0011612719219259117
615,CAGL0F04257g,-0.0011576561991560382,0.0011576561991560382
273,nan,-0.0011549899254394507,0.0011549899254394507
88,CAGL0K00170g,0.0011545942733237617,0.0011545942733237617
346,CAGL0D05082g,-0.0011543761445467742,0.0011543761445467742
359,CAGL0D06710g,-0.0011539964013440331,0.0011539964013440331
285,nan,0.0011471044913599967,0.0011471044913599967
377,CAGL0E02057g,-0.0011467453638184012,0.0011467453638184012
310,nan,0.0011421675475396587,0.0011421675475396587
631,nan,-0.0011378350839627125,0.0011378350839627125
307,CAGL0G02959g,-0.0011350951716609327,0.0011350951716609327
805,CAGL0L05918g,-0.0011350951716609327,0.0011350951716609327
520,CAGL0J11528g,-0.0011304507836511386,0.0011304507836511386
246,nan,0.0011204138241990363,0.0011204138241990363
507,CAGL0J08591g,0.001116510463029667,0.001116510463029667
245,nan,-0.0011148193356620751,0.0011148193356620751
569,CAGL0A00099g,0.001112933177815258,0.001112933177815258
401,CAGL0E04268g,-0.0011063572574049768,0.0011063572574049768
726,CAGL0M01914g,-0.001105800787907053,0.001105800787907053
281,CAGL0G05423g,0.0011057780139264587,0.0011057780139264587
155,CAGL0I10200g,-0.001105204034917493,0.001105204034917493
114,CAGL0I04422g,-0.0011038295831172736,0.0011038295831172736
172,CAGL0H09856g,-0.0011020481543616398,0.0011020481543616398
140,CAGL0I07837g,-0.0011014006492896353,0.0011014006492896353
484,nan,0.0010999541912489344,0.0010999541912489344
52,CAGL0K04917g,0.0010916909537075534,0.0010916909537075534
523,CAGL0J11638g,0.0010827724879204988,0.0010827724879204988
855,CAGL0C00110g-T-E2,0.0010706297879782287,0.0010706297879782287
671,CAGL0M11264g,-0.001068366749398241,0.001068366749398241
449,CAGL0B00550g-T-E1,-0.0010658899389727739,0.0010658899389727739
54,CAGL0K04697g,0.0010605284464353627,0.0010605284464353627
767,nan,-0.001059422160216872,0.001059422160216872
693,CAGL0M07161g,0.0010588582723169875,0.0010588582723169875
410,nan,0.0010588582723169875,0.0010588582723169875
744,CAGL0M00132g-T-E1,-0.0010583232670577807,0.0010583232670577807
557,nan,0.0010565296641711743,0.0010565296641711743
639,nan,-0.0010555303603135369,0.0010555303603135369
676,CAGL0M09515g,0.0010552395168295866,0.0010552395168295866
78,CAGL0K02035g,-0.0010548597541214903,0.0010548597541214903
705,nan,-0.0010530417838765882,0.0010530417838765882
25,CAGL0K08052g,0.0010526947725678292,0.0010526947725678292
329,nan,0.0010526947725678292,0.0010526947725678292
224,CAGL0H02959g,-0.0010489287989880372,0.0010489287989880372
873,nan,-0.0010487302263719755,0.0010487302263719755
148,nan,0.00104599819669237,0.00104599819669237
287,CAGL0G04609g,0.00104599819669237,0.00104599819669237
30,nan,-0.0010421170519615353,0.0010421170519615353
549,nan,0.0010384355988681006,0.0010384355988681006
758,CAGL0L11770g,-0.0010320856893515909,0.0010320856893515909
743,CAGL0M00220g,-0.0010282719392897934,0.0010282719392897934
696,nan,-0.0010282719392897934,0.0010282719392897934
157,nan,-0.0010282719392897934,0.0010282719392897934
184,CAGL0H09350g,0.0010272552725181742,0.0010272552725181742
867,CAGL0C03267g,-0.001025779414794551,0.001025779414794551
348,CAGL0D05434g,-0.0010240530263130642,0.0010240530263130642
644,nan,-0.0010207349017464036,0.0010207349017464036
466,nan,-0.0010207349017464036,0.0010207349017464036
741,CAGL0M00286g,0.0010187389141604471,0.0010187389141604471
794,nan,0.0010139616202166912,0.0010139616202166912
768,CAGL0L10406g,0.001010591024029214,0.001010591024029214
536,nan,0.001010591024029214,0.001010591024029214
167,CAGL0H10164g,-0.001005468962071165,0.001005468962071165
659,CAGL0M12320g,-0.0010046208456229383,0.0010046208456229383
740,nan,-0.0010044148186142826,0.0010044148186142826
709,CAGL0M04477g,0.001003083456831277,0.001003083456831277
576,CAGL0F09053g,0.0009991528581604092,0.0009991528581604092
605,nan,0.0009972891196754258,0.0009972891196754258
26,CAGL0K08008g,-0.000993206090142927,0.000993206090142927
826,CAGL0L03916g,-0.000990654481494299,0.000990654481494299
308,CAGL0G02937g,-0.0009883160729366259,0.0009883160729366259
704,nan,-0.0009820535419097739,0.0009820535419097739
17,CAGL0K10076g,-0.0009780353434283668,0.0009780353434283668
357,nan,0.0009717211667674857,0.0009717211667674857
415,CAGL0E06160g,-0.0009711457204403591,0.0009711457204403591
403,nan,-0.000967169251221354,0.000967169251221354
423,CAGL0B04389g,-0.0009604651452515586,0.0009604651452515586
223,CAGL0H02959g,-0.0009420423197092824,0.0009420423197092824
38,CAGL0K06831g,-0.0009406291797274669,0.0009406291797274669
856,CAGL0C01199g,-0.0009406291797274669,0.0009406291797274669
798,nan,0.0009369456175779134,0.0009369456175779134
699,nan,0.0009357314939242478,0.0009357314939242478
362,CAGL0E00231g,0.0009308048626821044,0.0009308048626821044
737,CAGL0M00814g,-0.0009260115695240384,0.0009260115695240384
175,nan,0.0009243244477405173,0.0009243244477405173
781,CAGL0L08932g,-0.0009200327877856057,0.0009200327877856057
616,nan,0.0009131826817005962,0.0009131826817005962
164,CAGL0H10626g,-0.000912026726514783,0.000912026726514783
406,CAGL0E04796g,-0.0009104360025504957,0.0009104360025504957
247,CAGL0G09537g,0.0008921941665429454,0.0008921941665429454
695,CAGL0M06325g,-0.0008918542489896157,0.0008918542489896157
592,CAGL0F07073g,-0.0008915899249347934,0.0008915899249347934
374,CAGL0E01617g,-0.0008908164564476576,0.0008908164564476576
136,CAGL0I07447g,-0.0008877865025559255,0.0008877865025559255
331,nan,-0.0008850893020206055,0.0008850893020206055
662,CAGL0M12100g,0.0008813237996680745,0.0008813237996680745
212,CAGL0H04631g,0.0008772435384085571,0.0008772435384085571
199,nan,-0.0008740720980185882,0.0008740720980185882
638,CAGL0F00913g,-0.0008704479738593497,0.0008704479738593497
802,CAGL0L06204g,-0.0008698440466656349,0.0008698440466656349
303,nan,0.0008633997223674912,0.0008633997223674912
14,CAGL0K10626g,0.0008613014650044943,0.0008613014650044943
818,CAGL0L05434g,-0.0008568832036094426,0.0008568832036094426
575,CAGL0F09119g,-0.0008533871935717074,0.0008533871935717074
866,CAGL0C03267g,0.0008516250559494184,0.0008516250559494184
559,CAGL0A01540g,-0.0008450889228875807,0.0008450889228875807
323,nan,-0.0008434640866697099,0.0008434640866697099
160,nan,-0.0008434640866697099,0.0008434640866697099
103,nan,-0.0008362275769977164,0.0008362275769977164
870,CAGL0C03762g,0.0008294781083576731,0.0008294781083576731
754,CAGL0L12056g,0.0008238464351764131,0.0008238464351764131
594,nan,0.0008202841018167099,0.0008202841018167099
815,nan,0.0008182236433539867,0.0008182236433539867
85,CAGL0K00473g,0.0008110426383229171,0.0008110426383229171
633,CAGL0F01727g,-0.0008059767939288333,0.0008059767939288333
422,CAGL0B04895g,-0.0008053609297627545,0.0008053609297627545
673,CAGL0M10235g,0.0007995164562729088,0.0007995164562729088
750,CAGL0L12936g,-0.0007913097455693034,0.0007913097455693034
243,CAGL0G09757g,0.0007902495708223728,0.0007902495708223728
380,CAGL0E02805g-T-E2,0.0007899731194214488,0.0007899731194214488
431,CAGL0B03619g,-0.0007884517747217996,0.0007884517747217996
636,CAGL0F01243g,-0.0007863176467161083,0.0007863176467161083
801,nan,-0.0007801872241933427,0.0007801872241933427
74,CAGL0K03399g,0.0007751095563599135,0.0007751095563599135
198,CAGL0H06567g,0.000773405310689555,0.000773405310689555
752,nan,0.000773405310689555,0.000773405310689555
214,CAGL0H04609g,-0.0007635569626694208,0.0007635569626694208
313,CAGL0G02409g,0.0007609810681993253,0.0007609810681993253
561,CAGL0A01023g,0.0007579432680219089,0.0007579432680219089
408,nan,0.0007569744988686897,0.0007569744988686897
782,CAGL0L08822g,-0.0007569125431356286,0.0007569125431356286
452,CAGL0J00132g,-0.0007569125431356286,0.0007569125431356286
302,nan,-0.0007555923637086089,0.0007555923637086089
453,CAGL0J00132g,-0.0007503841833316836,0.0007503841833316836
248,nan,0.0007460436940401089,0.0007460436940401089
215,CAGL0H04521g,-0.0007439718832575867,0.0007439718832575867
774,CAGL0L09911g,0.0007350192997956083,0.0007350192997956083
289,nan,0.0007344470267132284,0.0007344470267132284
458,CAGL0J00451g,0.0007344470267132284,0.0007344470267132284
82,CAGL0K01353g,0.0007344470267132284,0.0007344470267132284
197,CAGL0H06567g,0.0007338083095338378,0.0007338083095338378
516,CAGL0J10384g,0.0007295684571347888,0.0007295684571347888
45,nan,0.0007269033929272169,0.0007269033929272169
751,CAGL0L12936g,0.000717747010041146,0.000717747010041146
24,CAGL0K08162g,0.0007036460337524114,0.0007036460337524114
537,nan,-0.000701261809726418,0.000701261809726418
503,nan,-0.0006902462091444995,0.0006902462091444995
730,nan,-0.0006771536320887268,0.0006771536320887268
416,CAGL0E06600g,0.0006699908513750479,0.0006699908513750479
499,CAGL0J07282g,0.0006699908513750479,0.0006699908513750479
253,CAGL0G09042g,0.0006597484164451817,0.0006597484164451817
646,nan,0.0006562272814533677,0.0006562272814533677
625,CAGL0F03751g,0.0006511490615576206,0.0006511490615576206
292,CAGL0G03971g,0.0006502595735689385,0.0006502595735689385
626,nan,0.0006481287036348771,0.0006481287036348771
515,CAGL0J10120g,0.0006475574002131673,0.0006475574002131673
217,CAGL0H04037g,-0.000636853767481674,0.000636853767481674
746,nan,0.0006354624423486991,0.0006354624423486991
370,CAGL0E00891g,0.0006354624423486991,0.0006354624423486991
3,CAGL0K12760g,0.0006331184066642888,0.0006331184066642888
392,nan,-0.0006304164882236445,0.0006304164882236445
405,CAGL0E04796g,0.0006289697453821247,0.0006289697453821247
467,nan,-0.0006288862475832727,0.0006288862475832727
788,CAGL0L08140g,0.000626421978218023,0.000626421978218023
804,nan,0.0006248602539657378,0.0006248602539657378
827,CAGL0L03846g,0.0006238715787040994,0.0006238715787040994
116,nan,0.0006226208739812633,0.0006226208739812633
668,CAGL0M11748g,0.0006226208739812633,0.0006226208739812633
669,CAGL0M11726g,0.0006188711360179724,0.0006188711360179724
284,nan,-0.0006096787976705346,0.0006096787976705346
279,nan,0.000598437632431719,0.000598437632431719
168,CAGL0H10098g,-0.0005943962552562794,0.0005943962552562794
232,nan,-0.0005943962552562794,0.0005943962552562794
37,CAGL0K07183g,0.0005920943804448162,0.0005920943804448162
432,nan,-0.0005916080116937331,0.0005916080116937331
483,nan,0.0005870445929761312,0.0005870445929761312
648,CAGL0M13827g,-0.0005814682013447246,0.0005814682013447246
832,CAGL0L02849g,-0.0005814682013447246,0.0005814682013447246
317,CAGL0G01144g,0.0005794500056075383,0.0005794500056075383
269,CAGL0G06446g,-0.0005767643255543788,0.0005767643255543788
124,CAGL0I05060g,0.0005748032191703767,0.0005748032191703767
220,CAGL0H03509g,0.0005738823880965891,0.0005738823880965891
614,CAGL0F04521g,0.0005707409377768404,0.0005707409377768404
783,CAGL0L08800g,0.0005655015778829273,0.0005655015778829273
335,CAGL0D01892g,-0.0005631103647903173,0.0005631103647903173
573,nan,0.0005618237527024947,0.0005618237527024947
388,CAGL0E03630g,0.0005609310695680532,0.0005609310695680532
190,nan,-0.0005572437030842467,0.0005572437030842467
792,nan,0.0005553105092265367,0.0005553105092265367
721,nan,0.0005523209921105936,0.0005523209921105936
833,CAGL0L02799g,-0.0005515018639676663,0.0005515018639676663
393,nan,0.0005442282170352018,0.0005442282170352018
447,nan,0.0005407019410517407,0.0005407019410517407
770,CAGL0L10252g,-0.0005371026866799693,0.0005371026866799693
494,CAGL0J06600g,-0.0005371026866799693,0.0005371026866799693
446,CAGL0B01287g,-0.0005322881010853212,0.0005322881010853212
409,CAGL0E05500g,0.0005313738257896418,0.0005313738257896418
510,nan,-0.0005244688574436433,0.0005244688574436433
790,nan,-0.0005244688574436433,0.0005244688574436433
280,nan,-0.0005244688574436433,0.0005244688574436433
711,nan,-0.0005183703823570893,0.0005183703823570893
800,nan,-0.00051686359538395,0.00051686359538395
328,nan,0.0005139050683895537,0.0005139050683895537
439,CAGL0B02585g,0.0005136276362590871,0.0005136276362590871
496,CAGL0J07062g,-0.0005128962121382767,0.0005128962121382767
796,nan,-0.0005124056457592751,0.0005124056457592751
841,CAGL0L01771g,0.000507131583236563,0.000507131583236563
51,CAGL0K05335g,0.0005015459915224587,0.0005015459915224587
720,CAGL0M03025g,0.0004953842104620087,0.0004953842104620087
440,CAGL0B02497g,0.0004872134263832447,0.0004872134263832447
628,CAGL0F03399g,-0.00048456129240356246,0.00048456129240356246
812,nan,-0.00048456129240356246,0.00048456129240356246
508,nan,-0.00047424559697206584,0.00047424559697206584
75,nan,0.0004737884869328796,0.0004737884869328796
817,CAGL0L05434g,0.0004684728087889567,0.0004684728087889567
206,nan,0.0004671938767420312,0.0004671938767420312
187,CAGL0H09152g,-0.0004651781274354797,0.0004651781274354797
8,CAGL0K11902g,0.0004650623233304875,0.0004650623233304875
692,CAGL0M07293g,-0.0004643667806037888,0.0004643667806037888
48,CAGL0K05555g,0.0004633826592421938,0.0004633826592421938
59,CAGL0K04521g,-0.0004595789427068889,0.0004595789427068889
771,CAGL0L10186g,-0.0004595789427068889,0.0004595789427068889
204,nan,0.00045839482425918303,0.00045839482425918303
141,nan,-0.00045540635163765784,0.00045540635163765784
376,nan,0.00045271636597082936,0.00045271636597082936
610,CAGL0F04565g,0.0004493395080677815,0.0004493395080677815
845,nan,0.00044875167662535893,0.00044875167662535893
57,nan,0.00044291974649137637,0.00044291974649137637
532,nan,0.0004421012299813454,0.0004421012299813454
560,nan,0.00044119385555072455,0.00044119385555072455
556,nan,0.0004388527425821533,0.0004388527425821533
634,CAGL0F01463g,0.00043724128820302497,0.00043724128820302497
475,nan,0.00043397897566164003,0.00043397897566164003
196,CAGL0H06622g,0.000433532385266941,0.000433532385266941
188,CAGL0H08866g,0.0004300138301331269,0.0004300138301331269
120,CAGL0I05016g,0.00042847417446735607,0.00042847417446735607
420,CAGL0B04895g,-0.00042672259350179755,0.00042672259350179755
444,nan,-0.0003996861680574457,0.0003996861680574457
76,CAGL0K02739g,0.0003738749453201195,0.0003738749453201195
55,nan,0.00037028718761806747,0.00037028718761806747
83,nan,0.000348757002707425,0.000348757002707425
264,CAGL0G08063g,0.000347142363811176,0.000347142363811176
201,CAGL0H05511g-T-E1,0.00033482458339128353,0.00033482458339128353
588,CAGL0F07359g,0.0003295962878798176,0.0003295962878798176
872,CAGL0C04367g,0.00032887144998521695,0.00032887144998521695
593,CAGL0F07007g,0.0003163842426699665,0.0003163842426699665
681,nan,0.0003163842426699665,0.0003163842426699665
156,CAGL0I10200g,0.0003124301269828689,0.0003124301269828689
543,nan,0.00030857099005437944,0.00030857099005437944
43,nan,0.00030296224441478213,0.00030296224441478213
724,nan,0.00030296224441478213,0.00030296224441478213
697,CAGL0M05885g,0.0002999329219035559,0.0002999329219035559
165,nan,0.0002990781130761323,0.0002990781130761323
688,CAGL0M08228g,0.00029809579839733475,0.00029809579839733475
383,CAGL0E03366g,0.0002922187141737871,0.0002922187141737871
755,nan,0.00029003522546741943,0.00029003522546741943
364,CAGL0E00275g,0.0002872907492453201,0.0002872907492453201
290,CAGL0G04279g,0.00028565111593891634,0.00028565111593891634
291,CAGL0G04279g,0.00028565111593891634,0.00028565111593891634
9,nan,0.0002856511159389161,0.0002856511159389161
772,nan,0.000277717890154566,0.000277717890154566
330,nan,0.00027167924066024,0.00027167924066024
534,CAGL0A04785g,0.00027117632899373095,0.00027117632899373095
194,nan,0.0002631011590938003,0.0002631011590938003
137,CAGL0I07667g,0.0002550429612586565,0.0002550429612586565
272,CAGL0G06138g,-0.00022800339893012947,0.00022800339893012947
517,nan,-0.00019116784734856255,0.00019116784734856255
732,CAGL0M01496g,-0.00014452118337685146,0.00014452118337685146
554,CAGL0A01738g,7.852294823400192e-05,7.852294823400192e-05
89,nan,7.41803898546388e-05,7.41803898546388e-05
618,CAGL0F04125g,7.117803642311857e-05,7.117803642311857e-05
176,CAGL0H09350g,6.872344692187543e-05,6.872344692187543e-05
504,CAGL0J07854g,6.271644046213847e-05,6.271644046213847e-05
293,CAGL0G03971g,5.978951380186714e-05,5.978951380186714e-05
760,nan,5.410813023268534e-05,5.410813023268534e-05
351,CAGL0D05456g,4.9453746542873184e-05,4.9453746542873184e-05
321,CAGL0G00836g,4.7037330346600176e-05,4.7037330346600176e-05
757,CAGL0L11770g,4.533030894335274e-05,4.533030894335274e-05
169,CAGL0H10032g,4.4508233912785396e-05,4.4508233912785396e-05
734,CAGL0M00990g,3.832645810501048e-05,3.832645810501048e-05
477,nan,3.832645810501048e-05,3.832645810501048e-05
551,nan,3.832645810501048e-05,3.832645810501048e-05
107,CAGL0I03454g,3.583783457283803e-05,3.583783457283803e-05
270,CAGL0G06358g,3.453796981823659e-05,3.453796981823659e-05
379,CAGL0E02255g,3.40680649643066e-05,3.40680649643066e-05
10,CAGL0K11440g,3.388869642290215e-05,3.388869642290215e-05
251,CAGL0G09273g,3.319007895009174e-05,3.319007895009174e-05
564,CAGL0A00451g,3.1005922018975965e-05,3.1005922018975965e-05
786,nan,3.095625073058642e-05,3.095625073058642e-05
102,nan,3.03721531726767e-05,3.03721531726767e-05
221,CAGL0H03399g,2.874495855859226e-05,2.874495855859226e-05
149,nan,2.874495855859226e-05,2.874495855859226e-05
31,nan,2.705429507600887e-05,2.705429507600887e-05
28,nan,2.705429507600887e-05,2.705429507600887e-05
745,CAGL0M00132g,2.6131696886110807e-05,2.6131696886110807e-05
70,nan,2.5551278682896946e-05,2.5551278682896946e-05
349,CAGL0D05434g,2.5551278682896946e-05,2.5551278682896946e-05
95,nan,2.531671982105775e-05,2.531671982105775e-05
226,CAGL0H02497g,2.4995696123874843e-05,2.4995696123874843e-05
738,CAGL0M00814g,2.4420337033367828e-05,2.4420337033367828e-05
729,nan,2.4206474541690622e-05,2.4206474541690622e-05
355,CAGL0D06336g,2.3707002141779516e-05,2.3707002141779516e-05
679,nan,9.75332400754712e-06,9.75332400754712e-06
